family,model,fine_tune_mode,support_per_class,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,tn_mean,tn_std,fp_mean,fp_std,fn_mean,fn_std,tp_mean,tp_std,n_episodes
jigsaw,jigsaw_multibin,frozen,2,0.618421052631579,0.11454004260702276,0.6527692307692308,0.0948539137688317,0.5977115058750737,0.11580839399771743,0.606099416827103,0.13239900531776574,0.8585701484895033,0.13510142707712147,0.544,0.23791688558075158,0.6242732238898332,0.18051269611915333,0.772,0.14354175022111776,0.8591442671421732,0.11066468149911576,9.9,3.2472210341220142,3.1,3.2472210341220142,11.4,5.94792213951879,13.6,5.94792213951879,10
jigsaw,jigsaw_multibin,frozen,4,0.7823529411764706,0.06820598874872974,0.7822134387351778,0.05231910434908554,0.7594079869652623,0.060683038907607234,0.7810940158857529,0.06509914541089387,0.9036638644007065,0.08722038091811261,0.782608695652174,0.17270109112772444,0.8208517355733189,0.07970256377312017,0.8839920948616602,0.07932566601752723,0.9385345965934109,0.05309711938827529,8.6,2.2705848487901865,2.4,2.2705848487901865,5.0,3.972125095937662,18.0,3.972125095937662,10
jigsaw,jigsaw_multibin,frozen,6,0.8033333333333333,0.11380077892506106,0.7896825396825398,0.13609562028457123,0.7713755114602732,0.13046254033480284,0.8035285926998907,0.11376013919487966,0.8934155713567478,0.09395802737932993,0.8238095238095238,0.12305426948136064,0.851758214559317,0.09433898005036165,0.8595238095238095,0.12186202270666507,0.9219920089405209,0.0843530631231006,6.8,2.1499353995462798,2.2,2.14993539954628,3.7,2.5841396591085743,17.3,2.5841396591085743,10
jigsaw,jigsaw_multibin,frozen,8,0.7846153846153846,0.12054009511326316,0.8210526315789475,0.07781944797575177,0.7632135693249495,0.10972920963705017,0.7894669795447458,0.11783594288313061,0.965187969924812,0.05712532158501313,0.7421052631578947,0.19763140374230093,0.820095958134508,0.12872620672012533,0.9308270676691729,0.06880144335548265,0.9751793625523708,0.026817436002288527,6.3,1.1595018087284057,0.7,1.1595018087284057,4.9,3.7549966711037177,14.1,3.7549966711037177,10
jigsaw,jigsaw_multibin,frozen,10,0.8045454545454545,0.08312646499603153,0.8594117647058823,0.0665194452871278,0.7765516021683004,0.08299891436950244,0.8185391423531841,0.07567563658472619,0.9856410256410257,0.03036775109908028,0.7588235294117647,0.10540925533894595,0.8535287591739206,0.07028483412031569,0.9494117647058824,0.04868118473312231,0.9858416347407424,0.013517860008454523,4.8,0.4216370213557843,0.2,0.4216370213557839,4.1,1.7919573407620815,12.9,1.7919573407620815,10
jigsaw,jigsaw_multibin,frozen,13,0.8375,0.04370036867375632,0.8428571428571429,0.14792594825722918,0.7185858279651384,0.10499323135197336,0.8539537703675635,0.04098344482032109,0.9795238095238096,0.04556689201350274,0.8357142857142857,0.06776309271789387,0.8990764178350386,0.03090183212137031,0.9357142857142857,0.049943278484292954,0.9913840920983779,0.00680062342707286,1.7,0.6749485577105528,0.3,0.6749485577105528,2.3,0.9486832980505139,11.7,0.9486832980505139,10
jigsaw,jigsaw_multibin,unfreeze_last_1,2,0.631578947368421,0.14198608821261965,0.6646153846153846,0.1308546729415413,0.5968397576357378,0.15603595424140415,0.6068024943083834,0.16937707415021483,0.8746957671957671,0.13512776532438928,0.5599999999999999,0.2796823595120404,0.6283884237657823,0.22437487412132368,0.7683076923076924,0.1445684593807784,0.8549400271576454,0.11196966536128196,10.0,4.242640687119284,3.0,4.242640687119285,11.0,6.99205898780101,14.0,6.99205898780101,10
jigsaw,jigsaw_multibin,unfreeze_last_1,4,0.788235294117647,0.06323339410430234,0.7865612648221344,0.0653735769699883,0.7617218863423894,0.06220201133611701,0.7848374878675172,0.06273324684969227,0.9077902707314471,0.09375201628311565,0.7913043478260869,0.16876436670156103,0.8272160906635848,0.0759525840566736,0.8705533596837945,0.0813203685322002,0.9321004695830896,0.055227338268692715,8.6,2.6331223544175333,2.4,2.6331223544175333,4.8,3.8815804341359033,18.2,3.881580434135903,10
jigsaw,jigsaw_multibin,unfreeze_last_1,6,0.7933333333333333,0.11737877907772672,0.7952380952380953,0.13045305905146193,0.7669075115198909,0.12705035853788574,0.7953146506186636,0.1159600576295669,0.9077777777777778,0.09211729863504971,0.7904761904761904,0.142327058866412,0.8379253592668228,0.10551156982639535,0.8544973544973544,0.1265731641138575,0.9194473128158835,0.0880175912604078,7.2,2.043961295567452,1.8,2.043961295567452,4.4,2.988868236194653,16.6,2.988868236194652,10
jigsaw,jigsaw_multibin,unfreeze_last_1,8,0.7884615384615385,0.1359820733051053,0.8281954887218046,0.098433564018255,0.7689313067536752,0.13083564572287354,0.7931302379394485,0.1356100156582469,0.968421052631579,0.056577247356481064,0.7421052631578947,0.20224958297480136,0.8213623243228506,0.14372361230066458,0.9338345864661655,0.06023386019368342,0.9762269402363255,0.024122800166390103,6.4,1.07496769977314,0.6,1.07496769977314,4.9,3.8427420765212266,14.1,3.842742076521226,10
